id,slug,title,artist,inLibrary,bpm,bpmZone,keySignature,energyLevel,danceabilityNormalized,durationSeconds,primaryGenre,folders,playlists,file
5edf3a0f-c45a-4c63-860d-bcaf930492ea,sergik-after-after-all-around-flip-v2--5edf3a0f,"SERGIK - After After (All Around Flip) V2","SERGIK",true,129.2,tech_house,G minor,4.5,0.78,240,"Tech House","Funktioneers","Funktioneers",tracks/sergik-after-after-all-around-flip-v2--5edf3a0f.json
93cef3da-5844-430b-b05b-fad9f3f70e60,sergik-aha--93cef3da,"SERGIK - Aha","SERGIK",true,123.05,house,A minor,3.7,0.75,265,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-aha--93cef3da.json
f081531e-d08c-4c3e-addf-3e7e3c3148fe,sergik-air-it-out--f081531e,"SERGIK - Air It Out","SERGIK",true,117.45,funk_fusion,A major,1.8,0.65,232,"Experimental Bass","Deep n Funky","Deep n Funky",tracks/sergik-air-it-out--f081531e.json
1f71c0b9-bd70-412e-8709-f24851709367,sergik-all-days--1f71c0b9,"SERGIK - All Days","SERGIK",true,129.2,tech_house,C major,5.3,0.81,244,"Tech House","Funktioneers","Funktioneers",tracks/sergik-all-days--1f71c0b9.json
2fa8328c-cdb1-417b-b5ee-077ece779bfd,sergik-all-the-vibes--2fa8328c,"SERGIK - All The Vibes","SERGIK",true,123.05,house,D minor,3.4,0.74,276,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-all-the-vibes--2fa8328c.json
2926ddaa-a896-411b-8937-edf73c958d25,sergik-all-the-vibes--2926ddaa,"SERGIK - All The Vibes","SERGIK",false,123.05,house,D minor,3.4,0.74,276,"Hip-Hop","","",tracks/sergik-all-the-vibes--2926ddaa.json
9312854a-aeb7-46d2-8059-a1b622fd2928,sergik-back-to-the-basics--9312854a,"SERGIK - Back to The Basics","SERGIK",true,123.05,house,G minor,4.6,0.78,286,"Experimental Bass","Soul Candy","Soul Candy",tracks/sergik-back-to-the-basics--9312854a.json
87684703-909b-4221-949f-1618c7d36ba5,sergik-back-to-the-basics--87684703,"SERGIK - Back to The Basics","SERGIK",false,123.05,house,G minor,4.6,0.78,286,"Experimental Bass","","",tracks/sergik-back-to-the-basics--87684703.json
713878e1-3710-466b-8aea-6774d7416cbb,sergik-back-to-the-basics-instrumental--713878e1,"SERGIK - Back to The Basics (Instrumental)","SERGIK",true,123.05,house,G minor,4.3,0.77,286,"Hip-Hop","Deep n Funky","Deep n Funky",tracks/sergik-back-to-the-basics-instrumental--713878e1.json
2c69da7b-d0a1-4931-b9d5-fb8bc35d7502,sergik-bad-decisions--2c69da7b,"SERGIK - Bad Decisions","SERGIK",true,123.05,house,,,0,215,"Hip-Hop","Party Time","Party Time",tracks/sergik-bad-decisions--2c69da7b.json
2b842b4e-bef6-43c9-9566-d65e12cf3d81,sergik-bad-decisions--2b842b4e,"SERGIK - Bad Decisions","SERGIK",false,123.05,house,,,0,215,"Hip-Hop","","",tracks/sergik-bad-decisions--2b842b4e.json
944e78f3-3238-4240-aa8a-e37a46f172f4,sergik-bad-decisions--944e78f3,"SERGIK - Bad Decisions","SERGIK",false,123.05,house,Unknown,3.7,0.75,215,"Hip-Hop","","",tracks/sergik-bad-decisions--944e78f3.json
4defad9d-a49d-4f97-bccc-a1f7252014fc,sergik-bad-decisions--4defad9d,"SERGIK - Bad Decisions","SERGIK",false,123.05,house,Unknown,3.7,0.75,215,"Hip-Hop","","",tracks/sergik-bad-decisions--4defad9d.json
8c615204-deb6-4516-b386-964d577c6e64,sergik-bad-decisions--8c615204,"SERGIK - Bad Decisions","SERGIK",false,123.05,house,Unknown,3.7,0.75,215,"Hip-Hop","","",tracks/sergik-bad-decisions--8c615204.json
515d5751-a677-4672-916a-e7ace62a5d61,sergik-bass-bunker--515d5751,"SERGIK - Bass Bunker","SERGIK",true,132.51,tech_house,D# minor,2.8,0.71,222,"Tech House","Funktioneers","Funktioneers",tracks/sergik-bass-bunker--515d5751.json
e95b159b-aaf1-4c2e-9ac5-e51d38027963,sergik-be-freendamind--e95b159b,"SERGIK - Be FreeNDaMind","SERGIK",true,129.2,tech_house,D# major,4.4,0.78,219,"Tech House","Funktioneers","Funktioneers",tracks/sergik-be-freendamind--e95b159b.json
1b43c705-2c9f-4cc5-a351-2930f6f2bfab,sergik-been-done--1b43c705,"SERGIK - Been Done","SERGIK",true,123.05,house,A minor,4.2,0.77,254,"Reggae","Funktioneers","Funktioneers",tracks/sergik-been-done--1b43c705.json
e1b4be51-e9db-424c-b2b6-a5c16d990299,sergik-bender--e1b4be51,"SERGIK - Bender","SERGIK",true,123.05,house,A minor,3.9,0.76,246,"Funky House","Feelin Sendy","Feelin Sendy",tracks/sergik-bender--e1b4be51.json
3202603f-410d-4c85-b287-709f4e5c5797,sergik-bender--3202603f,"SERGIK - Bender","SERGIK",false,123.05,house,A minor,3.9,0.76,246,"Hip-Hop","","",tracks/sergik-bender--3202603f.json
ef5fadfe-c472-4484-aadb-875077fca928,sergik-bitty-bong-dub--ef5fadfe,"SERGIK - Bitty Bong Dub","SERGIK",true,152,cross_zone,Unknown,4.6,0.69,259,"Experimental Bass","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-bitty-bong-dub--ef5fadfe.json
c78cfded-d482-453a-bd25-cc09f0cd58ab,sergik-book-of-memories--c78cfded,"SERGIK - Book of Memories","SERGIK",true,136,cross_zone,D major,2.3,0.69,266,"Reggae","Hip Hop","Hip Hop",tracks/sergik-book-of-memories--c78cfded.json
5f36f354-3f2f-4a67-bf67-364c6e9a7963,sergik-boomers--5f36f354,"SERGIK - Boomers","SERGIK",true,80.75,downtempo,F# minor,3.5,0.74,173,"Reggae","Deep n Funky","Deep n Funky",tracks/sergik-boomers--5f36f354.json
6dd9c6be-a802-4282-84f2-22e5ad09099b,sergik-bubble-buddy--6dd9c6be,"SERGIK - Bubble Buddy","SERGIK",true,123.05,house,A minor,3.9,0.76,250,"Reggae","Funktioneers","Funktioneers",tracks/sergik-bubble-buddy--6dd9c6be.json
a13cf962-cba4-441c-a1dc-96bf1d343df7,sergik-bye-spring-hip-hop--a13cf962,"SERGIK - Bye Spring (hip Hop)","SERGIK",true,92.29,funk_fusion,G minor,3.4,0.5,177,"Reggae","Hip Hop","Hip Hop",tracks/sergik-bye-spring-hip-hop--a13cf962.json
b056ce4b-129d-4cd4-9cfd-a13566a5053f,sergik-can-you-dance-v2--b056ce4b,"SERGIK - Can You Dance v2","SERGIK",true,123.05,house,F major,4.1,0.76,306,"Hip-Hop","Deep n Funky","Deep n Funky",tracks/sergik-can-you-dance-v2--b056ce4b.json
304be75f-e0e7-44dc-a8dc-b0de24614aea,sergik-can-you-dance-v2--304be75f,"SERGIK - Can You Dance v2","SERGIK",false,123.05,house,F major,4.1,0.76,306,"Hip-Hop","","",tracks/sergik-can-you-dance-v2--304be75f.json
d6633b8f-695b-4ae0-9db5-459737c552fa,sergik-can-t-you-see--d6633b8f,"SERGIK - Can't You See","SERGIK",true,123.05,house,A minor,,0,244,"Funky House","Party Time","Party Time",tracks/sergik-can-t-you-see--d6633b8f.json
91cc67ed-1cac-4249-bd4e-6a96d262e6f4,sergik-can-t-you-see--91cc67ed,"SERGIK - Can't You See","SERGIK",false,123.05,house,A minor,,0,244,"Funky House","","",tracks/sergik-can-t-you-see--91cc67ed.json
7c6e5f69-e4fd-4f6a-8f5e-0070ff635284,sergik-can-t-you-see--7c6e5f69,"SERGIK - Can't You See","SERGIK",false,123.05,house,A minor,5.2,0.81,244,"Funky House","","",tracks/sergik-can-t-you-see--7c6e5f69.json
3e089cfe-ea34-4780-a296-b15190ca3c29,sergik-can-t-you-see--3e089cfe,"SERGIK - Can't You See","SERGIK",false,123.05,house,A minor,5.2,0.81,244,"Funky House","","",tracks/sergik-can-t-you-see--3e089cfe.json
30578c11-cda4-41e6-95ff-305daa66cc45,sergik-can-t-you-see--30578c11,"SERGIK - Can't You See","SERGIK",false,123.05,house,A minor,5.2,0.81,244,"Funky House","","",tracks/sergik-can-t-you-see--30578c11.json
f92b5210-bef1-40cc-80d2-beedabbaa085,sergik-cant-fight-it--f92b5210,"SERGIK - Cant Fight It","SERGIK",true,123.05,house,A minor,1.9,0.68,316,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-cant-fight-it--f92b5210.json
bf7e6a1a-878d-496d-adc7-e0962f207c16,sergik-cant-kill-my-vibe--bf7e6a1a,"SERGIK - Cant Kill My Vibe","SERGIK",true,83.35,downtempo,G# minor,5.3,0.81,246,"Reggae","Party Time","Party Time",tracks/sergik-cant-kill-my-vibe--bf7e6a1a.json
ba4fa579-37d1-44f6-92c0-af2d4e873966,sergik-caramba-v1--ba4fa579,"SERGIK - Caramba V1","SERGIK",true,83.35,downtempo,F major,3.9,0.76,244,"Reggae","The World Dont Stop","The World Dont Stop",tracks/sergik-caramba-v1--ba4fa579.json
9112e7a5-a283-426c-92e6-30185d58baba,sergik-cork--9112e7a5,"SERGIK - CorK","SERGIK",true,123.05,house,A minor,4.3,0.77,230,"Experimental Bass","Feelin Sendy","Feelin Sendy",tracks/sergik-cork--9112e7a5.json
3d26f0f2-a583-47ae-9c8e-e30c74028691,sergik-cosmic-cadillac--3d26f0f2,"SERGIK - Cosmic Cadillac","SERGIK",true,123.05,house,A major,1.9,0.68,259,"Hip-Hop","Hip Hop","Hip Hop",tracks/sergik-cosmic-cadillac--3d26f0f2.json
337a09f5-e478-4fec-a7e9-f8ee35db52c0,sergik-crawling-vines--337a09f5,"SERGIK - Crawling Vines","SERGIK",true,103.36,funk_fusion,D minor,3.6,0.72,225,"Reggae","Daze","Daze",tracks/sergik-crawling-vines--337a09f5.json
98b8b8fc-a884-4e25-835a-e881040501ab,sergik-dat-feelin--98b8b8fc,"SERGIK - Dat Feelin","SERGIK",true,123.05,house,C major,,0,278,"Funky House","Party Time","Party Time",tracks/sergik-dat-feelin--98b8b8fc.json
936a24a4-7cfa-4704-a5eb-023f7ba8b44e,sergik-dat-feelin--936a24a4,"SERGIK - Dat Feelin","SERGIK",false,123.05,house,C major,,0,278,"Funky House","","",tracks/sergik-dat-feelin--936a24a4.json
e9a4fae5-b7cf-4295-8ea5-33964d8e6878,sergik-dat-feelin--e9a4fae5,"SERGIK - Dat Feelin","SERGIK",false,123.05,house,C major,4.6,0.78,278,"Funky House","","",tracks/sergik-dat-feelin--e9a4fae5.json
ae5251ad-3acc-409a-b483-7cf7eb87fab4,sergik-dat-feelin--ae5251ad,"SERGIK - Dat Feelin","SERGIK",false,123.05,house,C major,4.6,0.78,278,"Funky House","","",tracks/sergik-dat-feelin--ae5251ad.json
a969dc7f-4e59-4ab0-b36e-0c207715b662,sergik-dat-feelin--a969dc7f,"SERGIK - Dat Feelin","SERGIK",false,123.05,house,C major,4.6,0.78,278,"Funky House","","",tracks/sergik-dat-feelin--a969dc7f.json
57ba8534-6fc0-4dac-9e6f-0e8b85eedede,sergik-daze-v2--57ba8534,"SERGIK - Daze V2","SERGIK",true,103.36,funk_fusion,E major,4.2,0.63,251,"Reggae","Daze","Daze",tracks/sergik-daze-v2--57ba8534.json
ff440013-a43d-4957-97e0-afd1277ea8b9,sergik-deep-side-the-mood--ff440013,"SERGIK - Deep Side The Mood","SERGIK",true,136,cross_zone,B minor,,0,292,"Reggae","Reggae","Reggae",tracks/sergik-deep-side-the-mood--ff440013.json
a3f5965b-6b3f-4c99-aa16-1dfe0c7aaef8,sergik-deep-side-the-mood--a3f5965b,"SERGIK - Deep Side The Mood","SERGIK",false,136,cross_zone,B minor,,0,292,"Reggae","","",tracks/sergik-deep-side-the-mood--a3f5965b.json
d656510a-4cb1-4353-b4b4-506b881165c0,sergik-deep-side-the-mood--d656510a,"SERGIK - Deep Side The Mood","SERGIK",false,136,cross_zone,B minor,3.8,0.75,292,"Reggae","","",tracks/sergik-deep-side-the-mood--d656510a.json
a70e4770-2a6e-4b5c-a613-3760da8e91ac,sergik-deep-side-the-mood--a70e4770,"SERGIK - Deep Side The Mood","SERGIK",false,136,cross_zone,B minor,3.8,0.75,292,"Reggae","","",tracks/sergik-deep-side-the-mood--a70e4770.json
24b39426-9aec-4e6b-b0d1-6ee064ceff89,sergik-deep-side-the-mood--24b39426,"SERGIK - Deep Side The Mood","SERGIK",false,136,cross_zone,B minor,3.8,0.75,292,"Reggae","","",tracks/sergik-deep-side-the-mood--24b39426.json
d898aa1a-f5cf-4c4f-97c8-117f835a67e9,sergik-deeper--d898aa1a,"SERGIK - Deeper","SERGIK",true,117.45,funk_fusion,A minor,3.7,0.7,250,"Experimental Bass","Inspire","Inspire",tracks/sergik-deeper--d898aa1a.json
1fda9b0e-2ce1-419f-97f3-2a1fc1c04d8d,sergik-discodellic--1fda9b0e,"SERGIK - Discodellic","SERGIK",true,129.2,tech_house,G minor,4,0.76,248,"Reggae","Deep n Funky","Deep n Funky",tracks/sergik-discodellic--1fda9b0e.json
cdb61fc6-bcfa-4ae3-9ea2-c6b63c0c9086,sergik-divine-molecules--cdb61fc6,"SERGIK - Divine Molecules","SERGIK",true,123.05,house,F# minor,3.5,0.74,238,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-divine-molecules--cdb61fc6.json
0e1693da-f583-4050-9361-20e46e4da628,sergik-dmn8r-s-ftp-vip--0e1693da,"SERGIK - Dmn8r's (FTP VIP)","SERGIK",true,89.1,downtempo,G major,4.8,0.79,250,"Reggae","FTP","FTP",tracks/sergik-dmn8r-s-ftp-vip--0e1693da.json
8a40210f-cc87-4ed9-a1e1-ddbadd73664e,sergik-dmn8r-s-ftp-vip--8a40210f,"SERGIK - Dmn8r's (FTP VIP)","SERGIK",false,123.05,house,G minor,4.8,0.79,250,"Funky House","","",tracks/sergik-dmn8r-s-ftp-vip--8a40210f.json
b2e09ed7-35a6-4248-8c6c-ab23ce1b4138,sergik-do-my-thang--b2e09ed7,"SERGIK - Do My Thang","SERGIK",true,129.2,tech_house,A minor,3.5,0.74,236,"Tech House","Funktioneers","Funktioneers",tracks/sergik-do-my-thang--b2e09ed7.json
b6997fd2-9252-47fd-9add-9ffec9a58c7a,sergik-doin-ma-thang--b6997fd2,"SERGIK - Doin Ma Thang","SERGIK",true,129.2,tech_house,C minor,3.7,0.75,270,"Experimental Bass","Vice & Virtues","Vice & Virtues",tracks/sergik-doin-ma-thang--b6997fd2.json
15da93bc-5939-487c-be13-3d16f7493c73,sergik-dont-go--15da93bc,"SERGIK - Dont Go","SERGIK",true,123.05,house,B major,3.9,0.76,261,"Funky House","Funktioneers","Funktioneers",tracks/sergik-dont-go--15da93bc.json
a77ef7b8-0284-48da-8ad1-57b22ff6a842,sergik-dont-mind-me--a77ef7b8,"SERGIK - Dont Mind Me","SERGIK",true,117.45,funk_fusion,G major,3.4,0.72,264,"Disco","Deep n Funky","Deep n Funky",tracks/sergik-dont-mind-me--a77ef7b8.json
57d1f91e-5bd2-40ef-896a-7da07750495b,sergik-dont-stop-v3--57d1f91e,"SERGIK - Dont Stop V3","SERGIK",true,123.05,house,F major,4.9,0.8,221,"Funky House","Funktioneers","Funktioneers",tracks/sergik-dont-stop-v3--57d1f91e.json
ee6c8035-e6c1-403f-893a-7b538bae5029,sergik-dont-you--ee6c8035,"SERGIK - Dont You","SERGIK",true,129.2,tech_house,A minor,3.2,0.73,262,"Reggae","Party Time","Party Time",tracks/sergik-dont-you--ee6c8035.json
09df8aee-38d2-4544-bc88-0456bed9ec24,sergik-double-d-s--09df8aee,"SERGIK - Double D's","SERGIK",true,129.2,tech_house,A minor,4.4,0.78,249,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-double-d-s--09df8aee.json
4d675306-dbc1-408b-ad67-efbe1326cfaa,sergik-dubonaut--4d675306,"SERGIK - Dubonaut","SERGIK",true,129.2,tech_house,A minor,4.7,0.79,265,"Tech House","Reggae","Reggae",tracks/sergik-dubonaut--4d675306.json
8113062b-86b2-49e9-912a-c08bc3cef43f,sergik-electrify--8113062b,"SERGIK - Electrify","SERGIK",true,123.05,house,D major,5.2,0.81,248,"Funky House","Funktioneers","Funktioneers",tracks/sergik-electrify--8113062b.json
813fa3b2-37c2-4eba-a510-5a332f7fbba5,sergik-electrify-2--813fa3b2,"SERGIK - Electrify 2","SERGIK",true,123.05,house,A major,4.2,0.77,246,"Funky House","In The Streets","In The Streets",tracks/sergik-electrify-2--813fa3b2.json
27b5d6bf-d218-4633-92f5-50b6f3301e4a,sergik-electrify-2--27b5d6bf,"SERGIK - Electrify 2","SERGIK",false,123.05,house,A major,4.2,0.77,246,"Funky House","","",tracks/sergik-electrify-2--27b5d6bf.json
aced440d-be1f-4ca3-a8ef-575cdfd6b804,sergik-elevator-musik--aced440d,"SERGIK - Elevator Musik","SERGIK",true,129.2,tech_house,G minor,3.5,0.74,227,"Experimental Bass","Are We Awake","Are We Awake",tracks/sergik-elevator-musik--aced440d.json
d76aa54c-44b0-4975-a08d-1dda61e6f7f5,sergik-elevator-musik--d76aa54c,"SERGIK - Elevator Musik","SERGIK",false,129.2,tech_house,G minor,3.5,0.74,227,"Experimental Bass","","",tracks/sergik-elevator-musik--d76aa54c.json
a0041d52-8cc0-4f3e-bed8-603c432a5db3,sergik-elevator-musik--a0041d52,"SERGIK - Elevator Musik","SERGIK",false,129.2,tech_house,G minor,3.5,0.74,227,"Experimental Bass","","",tracks/sergik-elevator-musik--a0041d52.json
eebaf8f7-7d36-4655-9ad1-3ad45d54e310,sergik-everyday-dub-reggae-srgflip--eebaf8f7,"SERGIK - Everyday (Dub Reggae SRGFLiP)","SERGIK",true,152,cross_zone,G# minor,3.2,0.65,238,"Experimental Bass","Reggae","Reggae",tracks/sergik-everyday-dub-reggae-srgflip--eebaf8f7.json
ffee5f05-df86-494d-afb6-c8b25b39ca76,sergik-everyday-gratitude--ffee5f05,"SERGIK - Everyday Gratitude","SERGIK",true,123.05,house,G minor,3.5,0.74,254,"Experimental Bass","Deep n Funky","Deep n Funky",tracks/sergik-everyday-gratitude--ffee5f05.json
f663f7da-d4c8-4eaa-a8cf-415ee10139d2,sergik-everyday-gratitude-freedom-srgflip--f663f7da,"SERGIK - Everyday Gratitude (Freedom SRGFLiP","SERGIK",true,123.05,house,G minor,3.5,0.74,254,"House","Deep n Funky","Deep n Funky",tracks/sergik-everyday-gratitude-freedom-srgflip--f663f7da.json
e715894c-a6f1-41e4-bd33-aa1b70a6dd72,sergik-everyday-gratitude-1--e715894c,"SERGIK - Everyday Gratitude 1","SERGIK",true,123.05,house,G minor,3.4,0.74,254,"Experimental Bass","Soul Candy","Soul Candy",tracks/sergik-everyday-gratitude-1--e715894c.json
e968778d-8b47-4e5e-8107-333d3b43e8d5,sergik-everyday-gratitude-1--e968778d,"SERGIK - Everyday Gratitude 1","SERGIK",false,123.05,house,G minor,3.4,0.74,254,"Experimental Bass","","",tracks/sergik-everyday-gratitude-1--e968778d.json
13552d10-e84c-420f-bd3f-7ab92fa00a0b,sergik-feeling-lit--13552d10,"SERGIK - Feeling Lit","SERGIK",true,123.05,house,E minor,,0,202,"Hip-Hop","Party Time","Party Time",tracks/sergik-feeling-lit--13552d10.json
7d3de857-c8dd-4ddd-80c7-ea457428f766,sergik-feeling-lit--7d3de857,"SERGIK - Feeling Lit","SERGIK",false,123.05,house,E minor,,0,202,"Hip-Hop","","",tracks/sergik-feeling-lit--7d3de857.json
bb481cc3-2441-4597-8397-e0f922e1e245,sergik-feeling-lit--bb481cc3,"SERGIK - Feeling Lit","SERGIK",false,123.05,house,E minor,4.3,0.77,202,"Hip-Hop","","",tracks/sergik-feeling-lit--bb481cc3.json
0ec9c243-f341-414b-9e02-6d7733d767b1,sergik-feeling-lit--0ec9c243,"SERGIK - Feeling Lit","SERGIK",false,123.05,house,E minor,4.3,0.77,202,"Hip-Hop","","",tracks/sergik-feeling-lit--0ec9c243.json
6a664db7-40b9-4cef-8070-20da1db77f95,sergik-feeling-lit--6a664db7,"SERGIK - Feeling Lit","SERGIK",false,123.05,house,E minor,4.3,0.77,202,"Hip-Hop","","",tracks/sergik-feeling-lit--6a664db7.json
1147da22-be34-4dda-8925-7a5597f0190b,sergik-fk-wat-they-say--1147da22,"SERGIK - Fk Wat They Say","SERGIK",true,123.05,house,G# minor,3.7,0.75,234,"Funky House","Funktioneers","Funktioneers",tracks/sergik-fk-wat-they-say--1147da22.json
2e73d186-6e84-42a3-a6ec-fb5b22f2241a,sergik-forza--2e73d186,"SERGIK - Forza","SERGIK",true,129.2,tech_house,A minor,,0,259,"Tech House","Daze","Daze",tracks/sergik-forza--2e73d186.json
cbe45d8a-766c-4671-a33f-c4864cbc8fcc,sergik-forza--cbe45d8a,"SERGIK - Forza","SERGIK",false,129.2,tech_house,A minor,,0,259,"Tech House","","",tracks/sergik-forza--cbe45d8a.json
4b27fc97-2537-4abb-9ca2-0f128fabfe76,sergik-forza--4b27fc97,"SERGIK - Forza","SERGIK",false,129.2,tech_house,A minor,3.9,0.76,259,"Tech House","","",tracks/sergik-forza--4b27fc97.json
ca06aa5a-18fb-40db-afce-b0e20bdf9bbb,sergik-forza--ca06aa5a,"SERGIK - Forza","SERGIK",false,129.2,tech_house,A minor,3.9,0.76,259,"Tech House","","",tracks/sergik-forza--ca06aa5a.json
ddd8f898-cdbf-4431-9113-5f6a9e455072,sergik-forza--ddd8f898,"SERGIK - Forza","SERGIK",false,129.2,tech_house,A minor,3.9,0.76,259,"Tech House","","",tracks/sergik-forza--ddd8f898.json
e4e9624b-5668-4b92-bbf9-69e670d96bee,sergik-freaks-n-beats--e4e9624b,"SERGIK - Freaks n Beats","SERGIK",true,123.05,house,G major,5,0.8,230,"Funky House","Funktioneers","Funktioneers",tracks/sergik-freaks-n-beats--e4e9624b.json
ff975760-95b6-422d-add2-bba0d29e61e7,sergik-ftp--ff975760,"SERGIK - FTP","SERGIK",true,89.1,downtempo,G major,2.8,0.41,347,"Reggae","FTP","FTP",tracks/sergik-ftp--ff975760.json
23689b42-3ae1-4b6b-8a6d-3d51af14cff4,sergik-funkdamentals--23689b42,"SERGIK - Funkdamentals","SERGIK",true,123.05,house,A minor,4.3,0.77,262,"Funky House","Funktioneers","Funktioneers",tracks/sergik-funkdamentals--23689b42.json
9cec87b3-67f3-45f2-8837-a462e936d288,sergik-funky-technician--9cec87b3,"SERGIK - Funky Technician","SERGIK",true,129.2,tech_house,G minor,4.3,0.77,231,"Hip-Hop","Funktioneers","Funktioneers",tracks/sergik-funky-technician--9cec87b3.json
117ea3cb-8770-47c3-b5c3-208a1f542853,sergik-funky-technician-1--117ea3cb,"SERGIK - Funky Technician 1","SERGIK",true,129.2,tech_house,A minor,4.4,0.78,325,"Reggae","Party Time","Party Time",tracks/sergik-funky-technician-1--117ea3cb.json
441cdf20-0185-4696-a9ad-85300fe19000,sergik-game--441cdf20,"SERGIK - Game","SERGIK",true,123.05,house,A minor,4.4,0.78,213,"Deep House","Vice & Virtues","Vice & Virtues",tracks/sergik-game--441cdf20.json
edd0be0a-8e34-4140-9699-554228e5f567,sergik-giddup--edd0be0a,"SERGIK - Giddup","SERGIK",true,123.05,house,C minor,3.3,0.73,263,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-giddup--edd0be0a.json
57308200-dca0-4a5c-b619-354fe19a49ae,sergik-going-fast3--57308200,"SERGIK - Going Fast3","SERGIK",true,123.05,house,A minor,3.5,0.74,265,"Funky House","Funktioneers","Funktioneers",tracks/sergik-going-fast3--57308200.json
1e0ff658-2b69-4685-aef9-337a82dea765,sergik-going-gone-122bpm--1e0ff658,"SERGIK - Going Gone 122bpm","SERGIK",true,122,house,A minor,4.4,0.78,260,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-going-gone-122bpm--1e0ff658.json
53b0eb2f-1189-4e50-aabe-523abb940d11,sergik-golden-hour-trap--53b0eb2f,"SERGIK - Golden Hour - Trap","SERGIK",true,123.05,house,A major,3.4,0.74,221,"Experimental Bass","Hip Hop","Hip Hop",tracks/sergik-golden-hour-trap--53b0eb2f.json
030de574-a45d-4f8c-a2e3-24cffcfd2cc8,sergik-gone-floating--030de574,"SERGIK - Gone Floating","SERGIK",true,117.45,funk_fusion,A major,4.8,0.79,312,"Disco","Deep n Funky","Deep n Funky",tracks/sergik-gone-floating--030de574.json
be02484f-d9da-4637-9998-9dcc69a59895,sergik-good--be02484f,"SERGIK - Good","SERGIK",true,123.05,house,F# major,3.3,0.73,248,"Funky House","Party Time","Party Time",tracks/sergik-good--be02484f.json
4fcf234b-b822-45d7-994a-5c384628c0fe,sergik-good--4fcf234b,"SERGIK - Good","SERGIK",false,123.05,house,F# major,3.3,0.73,248,"Funky House","","",tracks/sergik-good--4fcf234b.json
fba58db1-f8ac-4ef1-b8d8-8e6b5685e876,sergik-got-dat--fba58db1,"SERGIK - Got Dat","SERGIK",true,123.05,house,G minor,4,0.76,206,"Funky House","Funktioneers","Funktioneers",tracks/sergik-got-dat--fba58db1.json
7dc9d617-c550-438d-8ecf-2fe707ad3a12,sergik-gypsy-house-1--7dc9d617,"SERGIK - Gypsy - House 1","SERGIK",true,117.45,funk_fusion,D major,3.6,0.74,242,"Disco","Party Time","Party Time",tracks/sergik-gypsy-house-1--7dc9d617.json
3fd16b75-f087-4662-8614-c48e54e40fc5,sergik-happiness-2--3fd16b75,"SERGIK - Happiness 2","SERGIK",true,123.05,house,F major,4.1,0.72,230,"Hip-Hop","Party Time","Party Time",tracks/sergik-happiness-2--3fd16b75.json
65375a36-41ba-4c83-b23a-1e9c7f7acff3,sergik-happiness-2--65375a36,"SERGIK - Happiness 2","SERGIK",false,123.05,house,F major,4.1,0.72,230,"Hip-Hop","","",tracks/sergik-happiness-2--65375a36.json
88424c1d-de71-440f-8227-d2dcfc682f12,sergik-have-to-dance--88424c1d,"SERGIK - Have To Dance","SERGIK",true,123.05,house,A minor,5.1,0.8,253,"Funky House","Funktioneers","Funktioneers",tracks/sergik-have-to-dance--88424c1d.json
77918b4d-f781-4ef1-896c-69253f00dacc,sergik-have-to-do-it--77918b4d,"SERGIK - Have To Do It","SERGIK",true,123.05,house,D minor,3.2,0.73,326,"Experimental Bass","Deep n Funky","Deep n Funky",tracks/sergik-have-to-do-it--77918b4d.json
6f57316e-87ab-47dc-95ab-1cefcb71ae44,sergik-high-class--6f57316e,"SERGIK - High Class","SERGIK",true,83.35,downtempo,A minor,3.3,0.73,274,"Reggae","Party Time","Party Time",tracks/sergik-high-class--6f57316e.json
e3dcec0a-628d-45a9-adb5-ce360c34cb93,sergik-hold-me-down--e3dcec0a,"SERGIK - Hold Me Down","SERGIK",true,129.2,tech_house,F minor,3.5,0.7,268,"Reggae","Funktioneers","Funktioneers",tracks/sergik-hold-me-down--e3dcec0a.json
09871762-b66e-403c-90e3-c7688b4a973a,sergik-how-ya--09871762,"SERGIK - How Ya","SERGIK",true,83.35,downtempo,A minor,5.3,0.81,217,"Reggae","Party Time","Party Time",tracks/sergik-how-ya--09871762.json
fe623628-aa84-47c1-ac23-ac969587ce11,sergik-how-ya--fe623628,"SERGIK - How Ya","SERGIK",false,83.35,downtempo,A minor,5.3,0.81,217,"Reggae","","",tracks/sergik-how-ya--fe623628.json
81a82ea5-abd1-4822-9aa3-690fab59af77,sergik-how-ya--81a82ea5,"SERGIK - How Ya","SERGIK",false,83.35,downtempo,A minor,5.3,0.81,217,"Reggae","","",tracks/sergik-how-ya--81a82ea5.json
e9a87a30-43c2-4734-bf7c-0b9e4321989f,sergik-i-feel-good--e9a87a30,"SERGIK - I Feel Good","SERGIK",true,129.2,tech_house,A minor,4.5,0.78,265,"Tech House","Deep n Funky","Deep n Funky",tracks/sergik-i-feel-good--e9a87a30.json
